54,58,19,57,59,57,55,54,59,54,19,57,59,57,58,58,57,19,54,19,54,54,54,57,59,55,59,56,57,59,58,54,54,54,59,19,54,56,54,56,57,59,19,56,58,19,59,54,57,19,57,57,19,19,57,58,54,54,19,57,59,58,55,58,56,57,59,56,56,57,54,55,19,56,59,58,19,54,59,57,59,19,59,58,57,57,56,58,56,54,55,56,59,58,19,54,59,54,54,19,58,19,56,59,58,54,58,57,56,55,59,54,19,57,59,56,56,59,58,57,19,59,55,58,19,56,57,56,56,56,54,57,58,57,59,55,54,58,57,56,55,58,19,55,56,54,57,54,59,58,55,54,55,54,54,55,59,59,54,54,57,54,55,54,55,56,58,56,56,56,56,59,58,54,56,54,58,59,19,58,55,59,55,55,57,58,59,56,54,57,55,19,55,58,54,59,19,58,55,56
54,19,58,19,57,58,57,19,57,56,58,56,58,54,55,59,56,19,19,58,57,54,55,56,54,19,59,55,57,55,55,55,57,58,57,55,59,54,59,59,56,57,19,54,57,19,56,56,19,56,56,19,59,55,54,58,55,58,56,54,56,54,55,58,58,54,57,59,57,58,19,56,56,58,19,57,54,19,57,19,55,55,55,19,59,59,56,55,57,59,58,58,54,58,54,19,57,56,57,57,57,57,19,59,57,19,56,59,57,58,56,59,19,55,58,59,57,58,19,58,59,54,59,57,59,54,57,55,56,54,58,58,56,56,56,59,54,54,55,59,19,59,54,58,59,19,58,19,59,55,57,56,58,56,56,57,54,57,56,56,55,59,19,19,55,55,57,54,57,58,58,54,58,57,58,58,54,56,59,54,59,19,55,59,54,58,59,19,56,19,55,55,54,56,59,58,55,58,57,56
55,59,55,58,56,57,55,54,54,59,19,59,57,19,54,19,19,57,59,59,55,57,54,55,57,55,55,57,59,59,54,55,56,56,59,56,3,37,5,55,57,19,56,57,56,59,55,57,58,19,57,57,56,19,56,59,57,59,55,57,57,59,57,57,55,57,59,55,56,57,56,54,57,19,56,58,59,59,57,55,57,54,19,55,58,56,57,59,19,57,55,55,56,58,58,58,54,58,58,57,58,59,59,54,57,59,54,19,59,59,56,57,59,57,55,59,57,58,59,55,59,54,58,56,59,55,59,55,57,54,59,57,55,58,55,56,19,19,56,59,55,56,59,56,55,57,54,56,57,54,56,54,57,56,55,55,55,19,54,58,58,57,59,58,59,56,19,19,57,19,19,54,57,57,54,58,55,19,54,59,59,19,59,55,59,57,58,54,58,56,54,58,59,59,56,54,54,55,54,57
57,19,19,57,54,56,56,58,54,54,57,56,55,59,58,54,56,55,56,58,59,59,3,5,55,56,3,5,59,55,59,54,56,3,4,4,38,-1,36,4,4,5,19,54,57,56,54,58,19,55,19,56,59,59,56,19,55,19,58,55,57,19,58,59,56,58,57,57,55,58,55,55,54,55,54,56,59,58,56,57,56,57,55,55,59,19,54,56,59,55,56,54,55,55,57,19,58,56,54,58,56,57,54,57,59,56,55,56,58,19,59,57,55,56,55,57,57,19,56,57,54,58,57,57,55,56,58,57,19,57,19,59,57,19,56,59,54,58,19,19,56,54,57,57,59,57,54,19,54,55,57,58,56,58,59,59,59,54,58,56,59,55,57,59,19,56,55,55,59,59,57,56,56,56,58,54,56,58,57,19,59,54,57,56,58,57,57,55,54,19,55,56,54,58,54,55,57,54,58,59
59,59,54,54,57,55,19,58,59,55,59,19,57,55,56,58,54,57,58,54,3,37,38,123,124,124,125,36,37,4,4,4,4,38,-1,-1,-1,-1,-1,-1,-1,36,37,5,56,58,58,54,58,55,57,57,58,56,56,19,57,19,55,55,54,58,57,56,57,55,57,57,59,54,54,55,58,57,19,58,58,19,56,56,56,55,58,55,59,59,59,54,55,55,57,19,58,55,19,19,56,55,57,55,59,19,58,19,54,57,56,59,54,19,54,58,56,19,19,58,19,57,19,58,59,57,59,56,56,58,56,58,56,57,56,56,56,59,57,55,59,19,59,19,54,55,55,55,59,56,57,58,19,57,58,56,58,58,54,59,56,56,59,55,59,57,54,19,57,19,59,19,55,56,59,55,55,54,55,57,57,54,57,57,19,54,54,54,54,59,59,59,56,59,58,55,19,55,59,19,54,59,19,59
56,56,54,55,54,59,55,55,59,59,58,19,19,58,56,58,19,19,3,37,38,-1,-1,141,142,142,143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,4,4,37,5,56,58,19,59,19,56,56,54,55,57,59,55,59,55,54,55,55,58,59,56,58,55,55,54,55,57,59,55,57,55,54,58,54,57,55,59,56,19,58,54,54,55,57,58,19,19,54,54,56,54,56,56,54,19,55,55,57,57,56,55,19,59,59,59,58,58,55,59,59,54,54,54,54,57,54,56,57,58,54,54,56,19,56,55,58,57,57,57,58,55,54,55,55,54,19,57,55,58,19,59,19,19,19,54,58,55,19,58,56,59,57,58,57,54,58,19,58,56,19,19,59,19,56,59,19,58,56,58,56,54,54,58,54,54,57,58,57,59,54,54,55,19,55,59,57,58,59,57,19,58,59,58
19,57,56,58,57,57,57,56,58,57,56,54,57,57,58,56,58,3,38,-1,-1,-1,-1,159,160,160,161,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,8,26,-1,-1,-1,-1,-1,-1,-1,-1,36,4,5,58,59,19,57,59,55,55,55,56,58,54,56,55,19,57,58,55,56,19,57,54,55,19,19,58,54,54,59,55,19,55,59,59,58,55,59,19,19,59,58,56,19,54,56,59,59,56,19,56,19,58,19,56,57,55,54,56,19,54,58,57,55,58,55,55,55,58,57,57,55,59,19,19,58,59,56,54,59,19,58,19,56,59,55,55,59,55,54,57,56,57,19,59,59,19,59,19,55,19,19,58,54,55,55,55,59,19,56,57,54,59,19,57,19,56,19,55,54,57,55,55,55,56,55,55,54,54,55,56,54,54,55,54,19,58,19,57,58,54,54,59,56,58,59,57,56,58,59,19,19
56,58,57,57,19,56,58,55,57,54,59,58,57,55,56,3,4,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,58,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,5,19,56,56,58,59,55,57,56,58,55,55,19,54,57,55,59,56,56,57,59,57,59,19,56,59,59,57,57,55,55,59,56,57,19,59,19,19,55,54,57,55,55,54,57,55,56,58,58,57,56,58,19,56,54,19,59,56,55,59,19,19,56,54,56,58,55,54,59,19,54,54,19,58,57,54,54,56,54,54,54,55,57,19,57,56,57,59,56,59,56,55,19,59,56,58,58,59,57,19,54,58,57,59,55,19,59,54,59,19,19,54,56,54,54,55,58,55,54,54,54,57,55,54,19,55,55,19,56,55,55,56,55,55,57,56,57,19,54,54,54,54,58,57,57,54,58,57,57,55
55,19,56,58,19,54,56,54,19,59,55,55,57,57,3,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,6,6,7,26,0,40,41,56,39,61,8,6,43,2,-1,-1,-1,-1,-1,-1,36,37,5,19,54,54,55,3,5,19,58,19,55,54,59,19,59,54,56,19,57,56,19,57,54,57,19,58,59,59,19,54,54,54,19,57,58,55,58,19,59,19,59,57,59,57,19,58,54,19,19,19,54,56,57,19,19,58,57,59,19,55,59,58,19,56,57,19,58,59,57,55,57,59,58,54,19,54,59,58,19,19,59,58,56,55,57,58,56,19,58,57,59,55,19,57,56,54,19,58,56,19,54,55,59,58,57,54,56,56,56,55,59,57,19,57,54,54,54,57,58,56,55,58,54,56,55,54,56,54,55,58,59,58,58,56,56,55,55,59,55,56,54,59,56,54,57,59,56,57
56,58,55,55,57,59,54,57,56,57,19,3,5,3,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,7,26,0,41,58,19,19,39,41,58,57,58,54,56,55,59,59,39,1,2,-1,-1,-1,-1,-1,-1,23,57,56,54,57,39,41,19,19,58,56,54,55,58,54,58,54,57,58,56,57,54,55,55,57,19,54,54,54,19,59,56,57,55,57,55,57,19,58,54,19,58,56,58,56,59,59,54,55,56,59,19,58,54,57,57,56,55,55,57,56,58,57,55,54,58,56,55,55,55,55,55,54,56,55,59,56,58,56,59,56,57,19,19,57,58,56,19,19,59,56,58,55,19,19,57,19,55,56,54,55,57,59,57,59,59,54,57,56,57,57,58,59,19,58,57,55,56,59,55,54,54,19,54,59,19,54,54,57,58,59,55,55,58,19,54,57,57,54,58,56,56,54,57,54,57,55,59
54,19,59,59,58,55,55,56,58,57,58,21,123,125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,58,39,41,57,56,57,58,58,56,57,57,57,59,56,19,59,54,56,19,39,2,-1,-1,-1,-1,-1,23,58,56,56,57,59,54,58,55,57,54,59,58,58,19,59,58,57,57,19,58,59,58,54,56,56,19,57,55,58,55,57,56,58,57,58,19,19,58,19,55,55,55,56,19,59,57,58,58,58,56,56,59,59,56,58,19,56,57,54,56,58,56,54,54,55,56,55,56,57,19,19,58,58,55,19,59,55,57,56,57,54,57,58,19,57,54,59,59,59,55,54,56,56,54,55,19,54,54,57,59,58,19,54,58,56,19,57,57,58,57,57,54,57,59,57,19,57,57,59,55,54,59,59,56,55,57,54,55,59,57,58,56,57,55,57,57,58,54,54,56,59,55,55,59,58,59,19
58,59,58,56,56,59,59,54,58,56,19,20,159,161,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,40,41,56,19,59,59,58,3,4,37,4,37,5,54,58,55,19,59,55,19,56,19,21,-1,-1,-1,-1,-1,36,5,54,59,55,58,54,56,57,58,19,57,59,55,19,19,54,57,58,55,56,54,54,58,54,56,55,54,55,58,56,19,56,56,59,19,58,54,56,54,54,56,57,59,59,58,56,59,19,56,55,55,57,55,54,58,19,57,57,57,19,19,19,55,56,59,56,55,59,19,56,58,58,19,58,59,57,59,57,19,58,54,55,56,57,19,19,55,56,54,59,57,19,58,54,55,58,59,59,54,19,55,19,57,55,58,56,55,56,59,54,56,57,58,58,59,54,56,54,59,59,55,19,59,54,57,59,19,54,19,19,56,56,54,19,57,57,58,58,59,55,54,59,55,55,59,58,19
19,57,56,59,19,57,57,54,19,54,3,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,19,56,19,59,54,58,58,20,-1,-1,-1,-1,36,4,5,54,54,59,54,55,58,57,39,2,-1,-1,-1,-1,-1,23,58,58,56,19,58,19,54,57,54,55,57,59,58,59,57,19,57,56,55,58,58,19,55,58,58,59,55,54,59,19,58,59,54,54,54,58,58,57,19,54,19,59,57,54,59,56,54,19,58,54,57,54,54,58,56,58,19,58,57,59,56,55,56,19,57,58,56,56,56,57,57,19,56,55,54,55,59,56,58,57,59,56,19,57,58,57,58,58,55,54,55,58,54,56,55,19,19,58,59,56,59,59,19,57,54,54,59,57,54,58,57,54,59,55,59,19,59,59,59,19,55,55,57,54,19,54,55,58,19,59,54,58,57,56,56,54,57,56,54,55,55,57,59,19,56,55
55,54,55,57,54,58,58,57,56,57,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,41,56,56,54,57,56,3,37,38,-1,-1,-1,-1,-1,-1,36,4,4,4,37,37,5,54,19,21,-1,-1,-1,-1,-1,36,37,5,54,57,58,55,59,56,58,57,59,57,54,58,54,56,54,56,56,57,56,55,55,55,56,57,56,58,57,58,58,59,59,57,55,59,55,59,59,54,59,55,19,19,55,58,57,56,56,55,55,54,54,54,57,57,19,58,57,57,54,54,59,55,58,55,58,19,57,59,59,55,57,55,58,58,56,58,58,19,55,58,19,19,57,19,55,56,57,55,58,55,19,55,59,58,19,57,57,59,56,56,19,56,54,56,19,57,19,57,19,57,56,57,19,56,59,57,59,55,57,58,54,59,57,55,55,58,56,19,56,19,55,19,55,19,57,57,58,59,57,57,59,56,57,54
59,19,19,57,19,56,19,57,54,54,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,41,57,56,59,56,19,3,38,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,23,19,3,38,-1,-1,-1,-1,-1,-1,-1,36,5,58,56,19,57,58,58,19,58,56,59,54,59,54,19,19,55,58,56,59,58,58,56,55,56,57,56,59,56,54,58,19,19,56,54,56,55,58,54,59,58,54,57,19,59,58,55,55,19,56,54,59,56,55,55,58,58,58,19,58,58,59,55,59,59,58,56,56,57,58,57,58,55,55,19,54,19,59,55,57,59,59,54,57,57,56,19,59,57,57,59,19,54,19,56,54,59,56,59,54,57,57,58,57,19,56,56,57,55,54,19,19,54,54,56,56,55,59,56,55,54,54,58,57,56,57,55,55,19,19,19,19,55,54,57,55,59,19,19,57,56,55,56,58
55,58,55,54,59,58,56,56,54,3,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,57,58,19,19,57,55,21,-1,-1,-1,-1,23,56,39,1,40,1,40,40,40,2,-1,36,37,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,59,57,56,59,54,19,58,19,54,55,59,54,56,54,56,56,19,57,55,59,59,19,58,19,59,55,55,54,19,57,59,57,55,57,58,58,59,55,19,55,59,59,58,19,58,56,56,56,57,54,56,56,59,56,55,55,56,56,58,56,54,55,19,58,19,55,54,54,59,19,57,57,54,56,57,56,55,54,59,58,54,59,54,58,54,19,57,3,4,4,37,5,57,59,57,57,57,19,57,58,19,55,56,19,55,55,56,57,57,57,56,59,54,54,57,56,55,3,37,5,57,19,19,56,59,58,59,55,59,59,59,55,55,59,57,54,55,59,55,57,56,56,58
55,56,56,55,19,57,19,56,54,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,56,59,56,54,54,54,21,-1,-1,-1,-1,18,19,55,59,56,56,54,19,55,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,58,58,19,58,54,56,59,57,19,59,56,54,19,19,58,56,57,54,59,19,58,57,57,58,59,56,59,56,58,55,57,19,59,55,58,54,55,56,55,56,59,57,56,54,59,58,59,55,56,19,54,55,58,57,55,55,54,55,59,19,19,56,55,55,54,56,57,55,19,56,59,59,19,59,57,59,57,54,55,54,54,58,59,19,54,3,37,38,-1,-1,-1,18,59,19,55,55,59,59,59,54,57,19,58,57,54,59,56,19,19,59,56,3,4,4,4,4,37,38,-1,36,4,5,59,19,59,54,19,58,58,54,56,56,57,59,58,59,58,19,55,54,59,54,57
58,58,56,59,59,57,19,54,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,59,59,58,54,19,19,39,2,-1,-1,-1,36,5,19,57,54,59,54,19,58,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,55,59,54,55,55,19,58,19,58,19,57,59,59,57,57,59,55,59,59,57,56,54,55,59,19,55,57,56,59,55,56,54,19,55,56,55,57,57,56,54,19,58,54,56,58,19,57,59,56,19,19,59,58,19,56,56,19,58,57,55,59,58,56,54,57,59,54,54,58,59,54,59,56,57,19,59,3,37,37,37,5,57,54,57,19,20,-1,-1,-1,0,1,41,54,19,19,58,55,59,57,56,59,19,55,54,54,19,59,19,58,55,3,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,5,56,19,57,58,19,56,59,19,56,56,19,56,19,19,58,57,56,55,59,19
56,59,55,57,54,58,58,56,54,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,19,57,55,55,58,56,57,21,-1,-1,-1,-1,36,4,5,3,37,5,56,58,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,5,19,59,57,55,58,54,19,54,19,54,56,57,56,19,54,55,59,19,59,59,56,55,57,54,19,59,55,59,59,54,54,55,19,58,58,58,57,59,57,57,55,54,54,55,19,56,58,58,58,55,19,19,54,54,56,19,56,54,59,58,19,57,19,58,19,54,55,3,37,5,56,54,56,57,3,38,-1,-1,-1,36,4,37,4,37,38,-1,-1,-1,18,58,55,55,55,58,54,57,19,58,58,57,19,55,19,3,37,37,37,37,4,38,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,36,5,54,55,19,55,57,19,19,54,57,58,19,59,58,55,55,59,58,59,56
