306,307,226,227,271,308,308,307,244,225,224,245,240,224,245,307,271,307,244,245,244,245,240,224,245,271,306,308,240,224,245,307,271,306,307,308,307,307,271,307,307,271,306,308,307,271,244,245,308,306,306,307,306,271,271,308,307,271,307,271,307,271,307,271,308,307,308,244,245,244,245,306,244,245,244,245,306,307,307,271,306,244,245,244,245,244,245,244,225,241,307,308,226,227,306,308,308,308,306,271
227,226,312,245,226,227,306,306,308,244,245,308,240,241,306,271,306,308,308,308,308,306,240,241,308,271,308,271,244,245,271,307,307,226,227,308,271,271,306,307,307,307,271,271,308,226,227,308,307,271,307,306,271,306,306,307,271,306,271,307,307,306,308,271,307,226,227,271,307,307,271,271,308,308,306,271,271,307,307,307,306,308,308,308,306,306,306,308,244,245,306,306,240,241,226,227,226,227,308,307
245,244,245,308,240,241,308,307,308,308,308,271,240,241,271,308,271,306,308,308,307,271,240,241,307,306,307,308,306,307,308,226,227,240,242,227,307,271,306,306,271,308,306,306,226,243,241,307,306,226,227,307,226,227,271,271,308,271,271,306,308,271,271,306,271,240,242,227,306,226,227,226,227,308,271,271,307,306,306,306,226,227,226,227,226,227,307,308,308,308,307,308,244,245,244,313,312,313,227,226
306,308,308,271,244,245,307,307,306,306,271,308,240,241,307,307,271,307,271,307,226,227,244,245,271,308,306,307,308,308,306,244,245,244,225,241,307,306,307,307,271,271,306,307,240,277,242,227,226,243,241,271,240,241,226,227,226,227,307,307,308,307,307,226,227,240,277,242,227,240,242,312,313,227,307,307,226,227,226,227,240,242,243,242,243,241,226,227,306,271,307,306,271,307,307,240,241,244,313,312
308,306,306,307,308,308,271,306,271,271,308,226,243,241,307,308,271,306,307,307,244,245,306,308,308,308,271,271,306,307,308,308,306,308,240,242,227,226,227,226,227,226,227,226,243,277,277,242,243,277,241,307,240,242,243,242,243,241,226,227,226,227,226,243,242,243,277,277,242,243,277,241,240,242,227,307,240,242,243,242,243,277,224,225,277,242,243,241,226,227,226,227,226,227,226,243,242,227,244,245
307,307,271,271,307,308,306,306,271,307,307,244,225,242,227,306,271,308,307,307,271,306,308,306,306,308,307,306,306,271,271,308,226,227,240,277,242,243,242,243,242,243,242,243,277,277,277,277,277,224,313,227,240,277,277,277,277,242,243,242,243,242,243,277,277,277,277,277,277,277,277,242,243,277,277,242,243,277,277,277,277,277,242,243,277,277,277,242,243,242,243,242,243,241,240,277,277,241,271,308
227,307,307,271,306,226,227,307,226,227,226,227,244,225,241,226,227,271,226,227,271,308,306,226,227,271,308,306,306,308,307,226,243,242,243,277,277,277,277,277,277,277,277,277,277,277,277,277,277,242,243,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,224,225,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,242,243,277,277,242,227,306
245,306,308,307,307,240,242,227,244,245,244,245,307,244,245,240,241,226,312,245,226,227,306,244,313,227,308,307,306,226,227,240,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,242,243,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,241,308
271,306,307,308,307,240,224,245,308,307,271,306,308,271,306,244,245,244,245,226,243,241,308,308,244,245,308,308,307,240,242,243,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,242,227
227,226,227,226,227,240,241,308,306,271,307,307,226,227,308,271,308,306,307,240,277,242,227,226,227,271,307,307,226,243,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,242
313,312,245,240,242,243,242,227,306,307,271,226,243,241,271,307,308,226,243,277,277,277,242,243,242,227,226,227,240,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277
244,245,306,244,225,277,277,241,226,227,306,240,277,241,271,308,226,243,277,277,277,277,277,277,277,242,243,242,243,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277
271,306,271,308,244,225,224,245,244,313,227,244,225,241,307,226,243,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277
226,227,271,306,306,244,245,271,308,240,242,227,240,241,226,243,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,261,295,295,262,262,262,263,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277
243,242,227,226,227,226,227,226,227,240,277,242,243,242,243,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,261,262,296,-1,-1,-1,-1,-1,294,295,263,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277
277,277,242,243,242,243,242,243,242,243,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,261,262,262,295,262,262,262,296,-1,-1,-1,-1,-1,-1,-1,-1,-1,294,262,295,295,295,262,295,263,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277
277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,261,295,295,295,295,262,262,295,295,262,295,262,295,296,-1,-1,12,13,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,70,71,-1,-1,294,262,295,295,262,295,295,262,295,295,295,295,263,277,277,277,277,277,277
277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,261,262,262,296,-1,-1,-1,-1,-1,-1,15,16,71,-1,-1,-1,-1,-1,-1,87,88,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,34,35,-1,-1,-1,-1,-1,-1,15,70,71,-1,-1,-1,-1,-1,294,295,295,295,263,277,277
277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,261,262,262,295,295,262,296,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,88,89,-1,-1,-1,-1,-1,-1,87,31,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,31,89,-1,-1,-1,-1,-1,-1,33,85,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,294,263,277
295,295,295,295,262,295,262,262,262,295,262,262,295,262,262,262,262,262,262,262,295,295,262,295,295,262,262,295,295,295,295,262,262,295,295,296,-1,69,13,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,34,89,-1,-1,-1,-1,-1,-1,33,31,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,34,89,-1,-1,-1,-1,-1,-1,30,85,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,281,277
-1,-1,-1,-1,12,16,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,13,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,31,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,34,86,-1,-1,-1,-1,-1,-1,30,85,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,34,89,-1,-1,-1,-1,-1,-1,84,31,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,281,277
-1,-1,-1,-1,33,88,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,34,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,88,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,88,32,-1,-1,-1,-1,-1,-1,30,88,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,34,35,-1,-1,-1,-1,-1,-1,84,85,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,276,277
-1,-1,-1,-1,84,34,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,34,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,88,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,34,86,-1,-1,-1,-1,-1,-1,33,85,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,88,86,-1,-1,-1,-1,-1,-1,33,31,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,276,277
-1,-1,-1,-1,87,31,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,31,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,31,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,34,89,-1,-1,-1,-1,-1,-1,87,85,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,31,35,-1,-1,-1,-1,-1,-1,33,85,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,281,277
-1,-1,-1,-1,84,31,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,34,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,34,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,34,32,-1,-1,-1,-1,-1,-1,30,88,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,31,86,-1,-1,-1,-1,-1,-1,30,34,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,281,277
-1,-1,-1,-1,33,34,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,88,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,34,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,34,86,-1,-1,-1,-1,-1,-1,87,85,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,85,89,-1,-1,-1,-1,-1,-1,84,31,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,276,277
-1,-1,-1,-1,87,85,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,88,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,88,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,85,89,-1,-1,-1,-1,-1,-1,30,85,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,88,86,-1,-1,-1,-1,-1,-1,30,31,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,276,277
-1,-1,-1,-1,48,103,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,105,49,104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,31,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,31,89,-1,-1,-1,-1,-1,-1,87,31,86,-1,-1,-1,-1,246,247,247,247,248,-1,-1,-1,-1,84,31,86,-1,-1,-1,-1,-1,-1,30,88,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,276,277
259,259,298,298,259,298,259,259,259,259,298,259,298,298,298,259,259,298,298,298,259,259,298,259,259,298,259,298,298,259,298,298,298,298,298,260,-1,105,49,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,31,32,-1,-1,-1,-1,-1,-1,84,85,32,-1,-1,-1,-1,264,265,265,265,266,-1,-1,-1,-1,33,88,86,-1,-1,-1,-1,-1,-1,30,88,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,276,277
224,225,277,277,277,224,225,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,297,259,259,298,259,298,260,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,85,35,-1,-1,-1,-1,-1,-1,51,106,50,258,259,259,259,299,277,277,277,297,259,259,298,260,102,49,104,-1,-1,-1,-1,-1,-1,87,85,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,258,299,277
245,244,225,277,224,245,240,277,277,277,277,277,224,225,224,225,224,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,297,298,298,260,-1,-1,-1,-1,-1,-1,51,52,50,-1,-1,-1,-1,-1,-1,258,298,298,299,277,277,277,277,277,277,277,277,277,277,277,297,259,259,260,-1,-1,-1,-1,-1,-1,48,52,53,-1,-1,-1,-1,-1,258,298,259,298,299,277,277
271,271,240,224,245,307,240,277,277,277,277,277,242,243,241,244,245,240,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,297,298,259,298,298,298,259,259,298,298,259,259,298,259,259,259,299,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,297,259,298,298,259,298,259,259,298,298,259,298,298,259,298,299,277,277,277,277,277,277
227,226,243,241,307,271,244,225,224,225,277,277,277,277,241,271,306,240,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277
